장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,산동1리 마을회관,충청남도,서산시,44210,충청남도 서산시 인지면 산저1길 41,,36.7200043669,126.4208313,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,샤론노인요양원,충청남도,서산시,44210,충청남도 서산시 고북면 고수관로 596-6,,36.6720368629,126.5418114,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,온석동 충효회관,충청남도,서산시,44210,충청남도 서산시 서령로 298,,36.8029235897,126.4742564400,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,고남2리 여자경로당,충청남도,서산시,44210,충청남도 서산시 성연면 가재미길 122,,36.8195408897,126.432113,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,호3리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉1로 736-3,,36.8286105661,126.328644,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,호2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 범머리길 186,,36.8423036977,126.3331214,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,고풍 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 고풍1길 6,,36.774853,126.6270968063,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,고색동 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 고풍2길 2,,36.7776860074,126.6135289618,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,중왕2리 경로당,충청남도,서산시,44210,충청남도 서산시 지곡면 중왕2길 1,,36.8738118449,126.3795089,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,장현2리 경로당,충청남도,서산시,44210,충청남도 서산시 지곡면 문현로 606,,36.8569112,126.4078161,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,대요1리 마을회관,충청남도,서산시,44210,충청남도 서산시 지곡면 대요한우물길 17,,36.8917035484,126.4381231,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,삼송2리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 삼송솔티길 18-4,,36.7422525,126.5578664074,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,유계1리 마을회관,충청남도,서산시,44210,충청남도 서산시 음암면 유계1길 103-25,,36.7658572,126.5209857,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,문양1리 마을회관,충청남도,서산시,44210,충청남도 서산시 음암면 문양1길 252,,36.83404039,126.5123236,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,성암리 마을회관,충청남도,서산시,44210,충청남도 서산시 음암면 진뫼길 141-17,,36.7754309007,126.5252732,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,양대3통 마을회관,충청남도,서산시,44210,충청남도 서산시 양대9길 1,,36.7308187853,126.448327,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,동문41통 경로당,충청남도,서산시,44210,충청남도 서산시 학동11로 24,,36.7855248786,126.462194,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,잠홍2통 마을회관,충청남도,서산시,44210,충청남도 서산시 잠곡3길 93,,36.7919957122,126.4818063661,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,신정2리 마을회관,충청남도,서산시,44210,충청남도 서산시 고북면 신정2로 114,,36.6973043419,126.5075098,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,사기리 경로당,충청남도,서산시,44210,충청남도 서산시 고북면 고북4로 467,,36.6521258005,126.4903187,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,도성3리 마을회관,충청남도,서산시,44210,충청남도 서산시 지곡면 도성1길 19,,36.8841043795,126.4118122,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,운산1리 경로당,충청남도,서산시,44210,충청남도 서산시 대산읍 망일산로 622-70,,36.9560935179,126.4517286994,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,지산1리 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 인정로 432,,36.6768824422,126.4160336772,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,노인보호구역,전라북도,남원시,45190,전라북도 남원시 보산로,,35.465311,127.408577,40,남원시,063-620-6985,남원경찰서,N,0,4,2019-09-10,4700000,전라북도 남원시
1,호1리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 범머리길 361,,36.8565195659,126.3383300432,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,무장3리 경로당,충청남도,서산시,44210,충청남도 서산시 지곡면 무장부사동길 11-3,,36.8450176021,126.4570388305,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,오사2리 생동노인회관,충청남도,서산시,44210,충청남도 서산시 성연면 생동사동길 27,,36.8345898849,126.4383647747,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,거성3리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 홍안벌로 489,,36.757663,126.5317425979,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,읍내3리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 동문3길 6,,36.7117217043,126.552039,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,신송1리 경로회관,충청남도,서산시,44210,충청남도 서산시 고북면 새솔1길 12,,36.653854,126.531308,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,갈산3통 경로당,충청남도,서산시,44210,충청남도 서산시 갈산1길 117,,36.7992583596,126.435035,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,동문1통 경로당,충청남도,서산시,44210,충청남도 서산시 대사동1로 39-1,,36.7854733469,126.4531841823,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,동문35통 경로당,충청남도,서산시,44210,충청남도 서산시 서령로 107,,36.7910440240,126.4591094737,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,성1리 마을회관,충청남도,서산시,44210,충청남도 서산시 인지면 차성길 90,,36.7822398281,126.4036026769,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,관악노인복지관,서울특별시,관악구,11620,서울특별시 관악구 보라매로 35,서울특별시 관악구 봉천동 726-3,37.4930417713,126.9263007,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,N,0,6~25,2020-05-31,3200000,서울특별시 관악구
1,동명노인복지관,서울특별시,관악구,11620,서울특별시 관악구 봉천로23라길 15,서울특별시 관악구 봉천동 647-10,37.4884421156,126.9372313661,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구
1,덕진경로당,서울특별시,관악구,11620,서울특별시 관악구 남부순환로234길 37,서울특별시 관악구 봉천동 1621-23,37.4777000643,126.9568105,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구
1,백설경로당,서울특별시,관악구,11620,서울특별시 관악구 관악로6길 50,서울특별시 관악구 봉천동 1606-11,37.476237,126.9535122532,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구
1,관악시니어클럽,서울특별시,관악구,11620,서울특별시 관악구 남부순환로247다길 60,서울특별시 관악구 봉천동 148-145,37.4786268,126.964194,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구
1,관악구민종합체육센터,서울특별시,관악구,11620,서울특별시 관악구 낙성대로3길 37,서울특별시 관악구 봉천동 225,37.473014,126.9603062,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,Y,1,10~30,2020-05-31,3200000,서울특별시 관악구
1,미성요양원,서울특별시,관악구,11620,서울특별시 관악구 난곡로63가길 42,서울특별시 관악구 신림동 1480-5,37.4791462,126.9142068871,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,Y,1,6~7,2020-05-31,3200000,서울특별시 관악구
1,관악산공원(광장),서울특별시,관악구,11620,서울특별시 관악구 신림로 23,서울특별시 관악구 신림동 210,37.4682275825,126.9455274476,30,서울특별시 관악구청,02-879-6862,서울관악경찰서,Y,2,06월 12일,2020-05-31,3200000,서울특별시 관악구
1,춘천시립양로원,강원도,춘천시,41800,강원도 춘천시 스무숲길 4-51,강원도 춘천시 석사동 171-8,37.8453025670,127.7476714516,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,월드비젼주간보호센터,강원도,춘천시,41800,강원도 춘천시 근화길 95,강원도 춘천시 효자동 373-90,37.8703025081,127.7227162529,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,춘천동부노인복지관,강원도,춘천시,41800,강원도 춘천시 동면 세실로 250,강원도 춘천시 동면 만천리 893-3,37.8797045779,127.7576851914,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,춘천남부노인복지관,강원도,춘천시,41800,강원도 춘천시 방송길 86,강원도 춘천시 온의동 6-33,37.8679182668,127.7189516929,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,효나눔복지센터,강원도,춘천시,41800,강원도 춘천시 신북읍 신북로 265,강원도 춘천시 신북읍 산천리 342-5,37.9479099378,127.7489512921,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,성심경로당,강원도,춘천시,41800,강원도 춘천시 성심로 30,강원도 춘천시 교동 164-13,37.8809278349,127.7398701657,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,행복이가득한집,강원도,춘천시,41800,강원도 춘천시 서면 박사로 785,강원도 춘천시 서면 현암리 531-1,37.8887189229,127.6863551246,60,강원도 도로관리사업소,033-737-6800,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,춘천희망복지센터,강원도,춘천시,41800,강원도 춘천시 운천길 28-29,강원도 춘천시 운교동 174-1,37.8752485583,127.7323482652,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,신매3리경로당,강원도,춘천시,41800,강원도 춘천시 서면 신매길 1,강원도 춘천시 서면 신매리 168-4,37.9181775691,127.7115208769,30,강원도 도로관리사업소,033-737-6800,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,희망마을주야간노인복지센터,강원도,춘천시,41800,강원도 춘천시 사북면 춘화로 870,강원도 춘천시 사북면 고성리 103-1,38.0002959628,127.7324152077,30,강원도 도로관리사업소,033-737-6800,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,지내3리경로당,강원도,춘천시,41800,강원도 춘천시 신북읍 지내고탄로 199-39,강원도 춘천시 신북읍 지내리 528-13,37.9479616760,127.7292422258,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,상걸리경로당,강원도,춘천시,41800,강원도 춘천시 동면 가락재로 1351,강원도 춘천시 동면 상걸리 328-11,37.8618410701,127.8510349886,40,홍천국토관리사무소,033-430-9117,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,춘천근화경로당,강원도,춘천시,41800,강원도 춘천시 공지로 533-3,강원도 춘천시 근화동 506-1,37.8799355193,127.7144081979,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,유포1리경로당,강원도,춘천시,41800,강원도 춘천시 신북읍 아침못길 179,강원도 춘천시 신북읍 유포리 615-26,37.9503527118,127.7636074308,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,감정2리경로당,강원도,춘천시,41800,강원도 춘천시 동면 구룡당길 19,강원도 춘천시 동면 감정리 684-10,37.9011118573,127.7914455413,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,지내1리경로당,강원도,춘천시,41800,강원도 춘천시 신북읍 지내고탄로 364,강원도 춘천시 신북읍 지내리 37-1,37.9617770092,127.7305895747,30,강원도 도로관리사업소,033-737-6800,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,강촌1리경로당,강원도,춘천시,41800,강원도 춘천시 남산면 강촌로 125,강원도 춘천시 남산면 강촌리 198-8,37.8083458058,127.6367222208,30,강원도 춘천시,033-250-3722,춘천경찰서,N,,,2020-06-30,4180000,강원도 춘천시
1,치산3리 경로당,경상북도,영천시,47230,경상북도 영천시 신녕면 동지안길 4,경상북도 영천시 신녕면 치산리 744,36.06743805,128.720051,30,영천시청,054-330-6335,영천경찰서,N,,7,2020-06-25,5100000,경상북도 영천시
1,보성리 경로당,경상북도,영천시,47230,경상북도 영천시 청통면 청통로 373,경상북도 영천시 청통면 보성리 145-1,35.9898412,128.8523235,30,영천시청,054-330-6335,영천경찰서,N,,7,2020-06-25,5100000,경상북도 영천시
